customer_id,tenure_months,monthly_charges,contract,internet_service,payment_method,support_calls,senior_citizen,churn
C02162,4,48.9,Month-to-month,DSL,Credit card,1,0,1
C02163,14,57.71,Month-to-month,No,Bank transfer,2,1,0
C02164,3,59.33,One year,DSL,Mailed check,0,0,0
C02165,58,74.46,Month-to-month,Fiber optic,Mailed check,1,0,1
C02166,55,35.99,Two year,Fiber optic,Electronic check,2,0,0
C02167,4,89.12,Two year,DSL,Electronic check,2,0,0
C02168,24,36.76,Month-to-month,No,Mailed check,0,0,0
C02169,34,51.03,One year,No,Electronic check,1,0,0
C02170,30,70.33,Month-to-month,Fiber optic,Electronic check,2,0,1
C02171,19,99.64,Month-to-month,DSL,Mailed check,4,0,1
C02172,31,93.95,Month-to-month,DSL,Mailed check,1,0,0
C02173,60,84.55,Month-to-month,Fiber optic,Mailed check,2,0,1
C02174,60,35.58,Two year,DSL,Credit card,2,1,0
C02175,19,74.7,Month-to-month,Fiber optic,Credit card,0,0,0
C02176,49,28.74,Month-to-month,No,Mailed check,4,0,0
C02177,63,57.74,One year,Fiber optic,Bank transfer,3,0,0
C02178,22,61.35,One year,No,Mailed check,0,1,0
C02179,24,23.98,Month-to-month,Fiber optic,Credit card,1,1,0
C02180,30,47.4,Two year,Fiber optic,Electronic check,4,0,0
C02181,58,115.56,One year,No,Bank transfer,3,0,0
C02182,31,115.36,Month-to-month,Fiber optic,Bank transfer,2,0,1
C02183,64,55.23,Month-to-month,No,Electronic check,3,0,0
C02184,19,24.31,Month-to-month,DSL,Bank transfer,2,0,0
C02185,48,37.91,Two year,,Electronic check,2,0,0
C02186,45,59.22,One year,No,Credit card,3,0,0
C02187,55,114.78,Two year,Fiber optic,Bank transfer,0,0,0
C02188,55,34.12,Month-to-month,No,Bank transfer,1,0,1
C02189,18,96.35,Month-to-month,No,Electronic check,3,0,1
C02190,63,30.87,Month-to-month,DSL,Electronic check,2,0,1
C02191,47,118.13,Month-to-month,Fiber optic,Credit card,1,0,1
C02192,57,58.16,One year,Fiber optic,Electronic check,0,0,0
C02193,45,97.52,One year,Fiber optic,Electronic check,5,1,1
C02194,33,54.26,Month-to-month,Fiber optic,Credit card,5,0,1
C02195,17,82.77,Month-to-month,DSL,Mailed check,1,0,0
C02196,70,39.2,Month-to-month,Fiber optic,Mailed check,2,0,0
C02197,4,34.6,Month-to-month,Fiber optic,Electronic check,0,0,1
C02198,20,113.81,Month-to-month,DSL,Credit card,1,1,1
C02199,47,111.76,Month-to-month,No,Mailed check,2,0,0
C02200,15,108.75,Month-to-month,Fiber optic,Credit card,2,0,1
C02201,70,82.54,Month-to-month,No,Electronic check,0,0,0
C02202,47,100.83,Month-to-month,DSL,Electronic check,1,1,1
C02203,9,26.9,Month-to-month,DSL,Credit card,2,0,1
C02204,16,53.48,One year,Fiber optic,Bank transfer,1,0,1
C02205,69,51.37,Month-to-month,DSL,Electronic check,1,0,1
C02206,61,83.56,Two year,No,Electronic check,1,0,0
C02207,10,55.6,Month-to-month,DSL,Electronic check,0,0,0
C02208,50,34.85,Month-to-month,Fiber optic,Electronic check,0,0,1
C02209,3,79.65,Month-to-month,Fiber optic,Credit card,1,0,1
C02210,70,101.44,Month-to-month,Fiber optic,Credit card,0,0,1
C02211,51,58.21,Two year,DSL,Credit card,1,0,0
C02212,19,33.23,Month-to-month,Fiber optic,Credit card,0,1,0
C02213,42,39.67,Two year,Fiber optic,Bank transfer,1,1,0
C02214,35,43.75,Two year,,Credit card,0,0,0
C02215,46,49.99,Month-to-month,No,Credit card,1,0,1
C02216,26,84.28,Month-to-month,DSL,Electronic check,0,1,1
C02217,69,80.09,One year,Fiber optic,Bank transfer,1,0,0
C02218,64,,Month-to-month,Fiber optic,Electronic check,0,0,1
C02219,37,56.25,One year,DSL,Bank transfer,2,1,0
C02220,49,102.4,Month-to-month,No,Mailed check,5,0,1
C02221,21,40.41,Month-to-month,Fiber optic,Bank transfer,0,0,0
C02222,64,66.9,Month-to-month,DSL,Bank transfer,3,0,0
C02223,5,,Month-to-month,Fiber optic,Electronic check,1,1,1
C02224,70,38.02,Two year,Fiber optic,Bank transfer,1,0,0
C02225,4,30.99,Month-to-month,Fiber optic,Bank transfer,1,1,0
C02226,39,108.37,Two year,Fiber optic,Electronic check,2,0,0
C02227,35,54.29,Month-to-month,DSL,Mailed check,2,0,0
C02228,1,,Month-to-month,DSL,Mailed check,1,0,0
C02229,24,22.53,Month-to-month,No,Mailed check,0,0,0
C02230,57,89.0,Month-to-month,DSL,Bank transfer,1,0,0
C02231,70,51.61,Month-to-month,No,Electronic check,1,0,0
C02232,41,25.57,Month-to-month,DSL,Mailed check,3,1,1
C02233,54,80.98,Two year,No,Mailed check,0,0,0
C02234,46,44.08,Month-to-month,Fiber optic,Mailed check,1,0,0
C02235,60,58.68,Month-to-month,Fiber optic,Mailed check,1,0,0
C02236,60,28.06,Two year,DSL,Electronic check,1,0,0
C02237,57,,One year,DSL,Mailed check,4,0,0
C02238,31,49.8,Month-to-month,DSL,Bank transfer,2,0,1
C02239,24,28.98,Month-to-month,DSL,Bank transfer,0,1,0
C02240,36,111.08,Two year,DSL,Electronic check,0,0,0
C02241,30,20.6,One year,Fiber optic,Credit card,2,0,0
C02242,24,68.39,Month-to-month,Fiber optic,Mailed check,0,0,0
C02243,30,32.32,Month-to-month,Fiber optic,Mailed check,2,0,0
C02244,7,50.77,Two year,Fiber optic,Bank transfer,1,0,0
C02245,35,112.61,Month-to-month,Fiber optic,Electronic check,1,0,1
C02246,55,36.17,Two year,Fiber optic,Credit card,0,0,0
C02247,14,116.58,Month-to-month,Fiber optic,Bank transfer,0,0,1
C02248,10,40.58,One year,Fiber optic,Credit card,0,0,1
C02249,16,94.16,Month-to-month,No,Electronic check,0,0,0
C02250,54,74.67,Month-to-month,DSL,Electronic check,0,0,0
C02251,70,108.45,Two year,DSL,Electronic check,0,0,0
C02252,44,75.4,Month-to-month,,Bank transfer,1,0,0
C02253,45,73.46,Month-to-month,DSL,Electronic check,2,0,0
C02254,56,39.55,Month-to-month,,Bank transfer,0,0,1
C02255,57,36.62,Month-to-month,No,Bank transfer,0,0,0
C02256,21,111.65,Month-to-month,DSL,Mailed check,2,1,1
C02257,68,52.78,One year,DSL,Bank transfer,2,0,0
C02258,50,57.21,Month-to-month,Fiber optic,Bank transfer,4,0,0
C02259,33,95.98,Month-to-month,Fiber optic,Mailed check,1,1,1
C02260,7,53.88,Month-to-month,DSL,Credit card,3,1,0
C02261,70,115.21,One year,Fiber optic,Mailed check,0,1,1
C02262,15,93.79,One year,Fiber optic,Mailed check,0,0,1
C02263,32,79.74,Month-to-month,DSL,Electronic check,2,1,1
C02264,20,108.09,Month-to-month,DSL,Electronic check,1,0,1
C02265,15,24.96,Two year,Fiber optic,Mailed check,0,0,0
C02266,48,45.71,Month-to-month,DSL,Electronic check,1,0,0
C02267,71,66.5,Two year,No,Mailed check,3,1,0
C02268,21,42.7,Two year,Fiber optic,Electronic check,2,0,0
C02269,42,94.39,One year,Fiber optic,Bank transfer,1,0,0
C02270,26,111.92,Month-to-month,No,Electronic check,0,0,0
C02271,14,62.38,Two year,No,Electronic check,2,0,0
C02272,57,54.21,One year,Fiber optic,Bank transfer,0,1,0
C02273,37,116.16,One year,DSL,Mailed check,1,0,0
C02274,58,64.49,Month-to-month,Fiber optic,Electronic check,0,0,1
C02275,21,68.9,Month-to-month,Fiber optic,Electronic check,0,0,1
C02276,69,55.16,Month-to-month,DSL,Bank transfer,1,0,0
C02277,3,110.95,Month-to-month,No,Bank transfer,1,0,1
C02278,37,76.9,One year,DSL,Bank transfer,0,0,0
C02279,49,96.22,Month-to-month,DSL,Credit card,0,0,1
C02280,19,101.18,Month-to-month,DSL,Bank transfer,1,0,1
C02281,12,54.18,Month-to-month,Fiber optic,Mailed check,1,0,1
C02282,61,63.37,One year,Fiber optic,Electronic check,0,0,0
C02283,41,104.85,Two year,DSL,Electronic check,0,0,0
C02284,33,56.33,Month-to-month,DSL,Credit card,0,1,0
C02285,50,99.39,Month-to-month,DSL,Electronic check,2,0,1
C02286,68,114.1,Month-to-month,Fiber optic,Electronic check,0,0,0
C02287,71,82.32,One year,DSL,Mailed check,0,0,0
C02288,33,94.16,One year,No,Electronic check,1,0,0
C02289,24,100.51,Two year,DSL,Mailed check,1,1,1
C02290,61,104.5,Month-to-month,No,Credit card,1,0,1
C02291,61,,Two year,DSL,Mailed check,3,0,0
C02292,28,25.13,Month-to-month,Fiber optic,Bank transfer,1,0,0
C02293,58,60.19,One year,DSL,Bank transfer,1,0,0
C02294,43,87.38,Month-to-month,,Credit card,1,0,1
C02295,41,65.04,Two year,No,Electronic check,3,0,0
C02296,39,94.9,Month-to-month,No,Mailed check,1,0,0
C02297,49,55.7,One year,Fiber optic,Bank transfer,2,1,0
C02298,17,83.47,Two year,Fiber optic,Mailed check,0,0,0
C02299,70,38.64,Month-to-month,Fiber optic,Bank transfer,2,1,0
C02300,70,94.94,Month-to-month,No,Mailed check,0,0,0
C02301,65,74.57,Two year,DSL,Electronic check,2,0,0
C02302,5,40.41,Month-to-month,Fiber optic,Credit card,2,0,1
C02303,2,49.19,Month-to-month,Fiber optic,Electronic check,2,0,0
C02304,22,94.86,Month-to-month,Fiber optic,Mailed check,0,0,0
C02305,57,68.26,One year,No,Bank transfer,1,0,0
C02306,66,41.6,Month-to-month,DSL,Bank transfer,2,0,0
C02307,16,116.73,Month-to-month,DSL,Credit card,0,0,1
C02308,51,91.51,Month-to-month,Fiber optic,Electronic check,2,0,1
C02309,39,115.71,Month-to-month,Fiber optic,Electronic check,2,0,0
C02310,40,62.71,Two year,DSL,Electronic check,0,1,0
C02311,38,67.51,Two year,Fiber optic,Bank transfer,2,0,0
C02312,60,109.8,One year,No,Credit card,0,0,0
C02313,59,72.5,Month-to-month,DSL,Bank transfer,2,0,0
C02314,10,90.73,Two year,,Electronic check,2,0,1
C02315,64,45.22,Month-to-month,Fiber optic,Mailed check,0,0,0
C02316,63,64.67,Month-to-month,Fiber optic,Bank transfer,2,0,1
C02317,49,32.34,Two year,,Credit card,0,0,1
C02318,64,40.6,One year,Fiber optic,Electronic check,1,0,0
C02319,32,20.09,One year,Fiber optic,Mailed check,0,0,0
C02320,7,23.93,One year,Fiber optic,Bank transfer,0,0,0
C02321,21,117.73,Month-to-month,Fiber optic,Mailed check,2,0,0
C02322,20,44.24,Month-to-month,Fiber optic,Mailed check,1,0,0
C02323,26,86.33,One year,No,Credit card,2,1,0
C02324,68,103.91,Month-to-month,Fiber optic,Bank transfer,0,0,0
C02325,15,75.07,Month-to-month,DSL,Credit card,1,1,0
C02326,14,35.31,One year,DSL,Electronic check,1,0,0
C02327,27,92.81,One year,DSL,Mailed check,3,0,0
C02328,40,80.03,Month-to-month,DSL,Credit card,3,0,0
C02329,58,93.13,One year,No,Credit card,0,1,0
C02330,28,96.97,Two year,Fiber optic,Electronic check,3,0,0
C02331,26,117.54,One year,Fiber optic,Bank transfer,1,0,0
C02332,63,77.36,Month-to-month,Fiber optic,Credit card,1,0,0
C02333,66,54.16,Month-to-month,No,Mailed check,0,1,0
C02334,25,84.85,Month-to-month,Fiber optic,Mailed check,0,0,0
C02335,3,26.84,Month-to-month,No,Mailed check,1,0,0
C02336,44,109.74,Month-to-month,Fiber optic,Mailed check,0,0,0
C02337,42,31.94,Month-to-month,No,Credit card,1,0,1
C02338,6,52.78,Month-to-month,Fiber optic,Mailed check,2,0,1
C02339,39,101.57,Two year,DSL,Credit card,3,0,0
C02340,52,79.73,Month-to-month,Fiber optic,Bank transfer,1,0,0
C02341,23,59.36,One year,Fiber optic,Mailed check,4,0,1
C02342,50,67.34,One year,DSL,Bank transfer,0,0,0
C02343,43,105.45,Month-to-month,Fiber optic,Credit card,0,0,0
C02344,19,54.0,Two year,DSL,Electronic check,2,0,0
C02345,69,,One year,DSL,Bank transfer,2,0,0
C02346,51,28.81,Month-to-month,No,Mailed check,2,0,0
C02347,11,97.68,One year,Fiber optic,Electronic check,1,0,0
C02348,12,104.75,Month-to-month,No,Bank transfer,1,0,1
C02349,8,38.18,One year,Fiber optic,Credit card,1,0,0
C02350,24,63.03,Month-to-month,Fiber optic,Credit card,1,0,1
C02351,41,36.55,Two year,Fiber optic,Credit card,0,0,0
C02352,36,90.66,Month-to-month,Fiber optic,Bank transfer,3,0,1
C02353,55,,One year,No,Credit card,0,0,0
C02354,9,83.53,Month-to-month,DSL,Bank transfer,0,0,0
C02355,47,39.65,One year,No,Mailed check,2,0,0
C02356,15,41.17,One year,No,Mailed check,2,0,1
C02357,48,24.15,Month-to-month,Fiber optic,Bank transfer,4,0,1
C02358,42,52.21,One year,No,Bank transfer,4,0,0
C02359,60,75.97,Month-to-month,Fiber optic,Electronic check,2,1,1
C02360,70,105.79,Two year,No,Credit card,1,1,0
C02361,12,86.69,Month-to-month,Fiber optic,Mailed check,1,0,0
C02362,2,63.54,Two year,DSL,Mailed check,0,0,0
C02363,7,115.31,Two year,No,Electronic check,2,0,1
C02364,3,91.92,Month-to-month,Fiber optic,Bank transfer,2,1,1
C02365,3,113.02,Month-to-month,,Bank transfer,1,0,0
C02366,27,72.76,Month-to-month,,Electronic check,2,0,0
C02367,40,,Two year,DSL,Credit card,0,0,0
C02368,33,25.28,Month-to-month,Fiber optic,Bank transfer,1,0,0
C02369,1,92.61,Month-to-month,No,Bank transfer,1,0,1
C02370,8,32.13,Two year,DSL,Credit card,1,0,0
C02371,32,50.28,Month-to-month,DSL,Credit card,0,1,0
C02372,48,73.25,One year,DSL,Electronic check,1,0,0
C02373,4,76.44,Month-to-month,Fiber optic,Electronic check,2,0,0
C02374,70,80.06,Month-to-month,Fiber optic,Electronic check,1,0,0
C02375,19,36.63,One year,Fiber optic,Bank transfer,0,0,0
C02376,32,57.97,Month-to-month,No,Electronic check,2,0,1
C02377,9,81.72,Month-to-month,Fiber optic,Bank transfer,0,0,1
C02378,12,116.98,Two year,DSL,Mailed check,2,1,1
C02379,11,92.76,Month-to-month,No,Credit card,2,0,0
C02380,46,112.26,Two year,Fiber optic,Credit card,0,0,0
C02381,16,96.22,Two year,Fiber optic,Mailed check,1,1,0
C02382,1,79.17,Month-to-month,Fiber optic,Electronic check,2,1,1
C02383,63,39.2,Month-to-month,No,Bank transfer,2,0,1
C02384,21,86.67,One year,Fiber optic,Bank transfer,1,0,0
C02385,30,82.34,Month-to-month,Fiber optic,Bank transfer,2,0,0
C02386,13,80.25,Month-to-month,Fiber optic,Credit card,4,0,0
C02387,34,68.98,One year,DSL,Electronic check,0,1,0
C02388,4,72.87,Month-to-month,Fiber optic,Bank transfer,1,0,1
C02389,28,53.44,Two year,Fiber optic,Bank transfer,2,0,1
C02390,59,71.93,Month-to-month,,Bank transfer,2,0,1
C02391,27,,Month-to-month,DSL,Mailed check,2,0,1
C02392,69,100.52,Month-to-month,DSL,Bank transfer,0,0,0
C02393,25,38.58,Two year,Fiber optic,Mailed check,0,1,0
C02394,3,28.5,One year,No,Bank transfer,1,0,1
C02395,68,63.62,Two year,No,Bank transfer,1,1,0
C02396,25,85.83,Month-to-month,DSL,Bank transfer,2,0,0
C02397,20,63.77,Month-to-month,,Mailed check,1,0,1
C02398,34,47.68,Month-to-month,No,Bank transfer,1,0,0
C02399,26,75.82,Month-to-month,DSL,Electronic check,4,0,1
C02400,5,54.7,One year,Fiber optic,Bank transfer,1,0,0
C02401,61,113.29,One year,Fiber optic,Mailed check,0,0,0
C02402,9,112.26,Month-to-month,DSL,Mailed check,1,0,0
C02403,50,70.24,Two year,No,Electronic check,1,0,1
C02404,6,52.79,Month-to-month,No,Credit card,1,0,0
C02405,60,93.71,Two year,DSL,Electronic check,1,1,0
C02406,44,23.67,Month-to-month,DSL,Electronic check,0,0,0
C02407,11,67.48,Month-to-month,DSL,Mailed check,2,0,1
C02408,66,53.63,Month-to-month,DSL,Bank transfer,0,0,0
C02409,47,112.05,Month-to-month,Fiber optic,Bank transfer,1,0,0
C02410,3,21.2,One year,Fiber optic,Credit card,2,0,1
C02411,30,75.28,Month-to-month,DSL,Credit card,1,0,0
C02412,21,94.07,Month-to-month,No,Credit card,3,0,1
C02413,28,68.5,One year,Fiber optic,Credit card,1,0,1
C02414,62,28.54,One year,DSL,Electronic check,2,0,0
C02415,33,117.25,Two year,DSL,Electronic check,1,1,0
C02416,35,71.8,Month-to-month,Fiber optic,Bank transfer,3,0,1
C02417,52,81.42,One year,Fiber optic,Electronic check,2,0,0
C02418,34,43.66,One year,DSL,Bank transfer,3,1,0
C02419,41,68.35,Month-to-month,DSL,Bank transfer,1,1,0
C02420,51,62.91,Month-to-month,No,Bank transfer,1,0,0
C02421,47,27.49,Month-to-month,No,Bank transfer,4,0,1
C02422,58,30.62,Month-to-month,DSL,Mailed check,0,1,0
C02423,57,,Month-to-month,Fiber optic,Bank transfer,1,0,1
C02424,23,43.98,Month-to-month,,Electronic check,1,0,1
C02425,48,39.5,One year,Fiber optic,Electronic check,2,0,0
C02426,22,70.49,One year,Fiber optic,Electronic check,0,0,0
C02427,17,96.87,Two year,No,Electronic check,1,1,0
C02428,69,,One year,Fiber optic,Mailed check,1,0,0
C02429,11,77.68,Month-to-month,Fiber optic,Credit card,2,0,1
C02430,15,31.92,Two year,Fiber optic,Credit card,3,1,1
C02431,35,23.65,Two year,No,Bank transfer,0,0,0
C02432,33,25.27,Month-to-month,Fiber optic,Bank transfer,0,0,0
C02433,16,103.42,One year,DSL,Electronic check,1,1,1
C02434,34,31.8,Two year,DSL,Electronic check,2,0,0
C02435,66,24.52,Month-to-month,Fiber optic,Credit card,0,0,1
C02436,40,63.79,Two year,DSL,Credit card,1,1,0
C02437,28,104.4,Month-to-month,Fiber optic,Electronic check,1,0,0
C02438,47,46.24,Month-to-month,No,Bank transfer,0,0,0
C02439,39,62.17,Month-to-month,Fiber optic,Mailed check,1,0,1
C02440,70,23.99,One year,No,Mailed check,2,0,0
C02441,20,64.91,Two year,DSL,Credit card,3,0,0
C02442,1,77.76,Two year,No,Credit card,1,0,1
C02443,63,77.09,Month-to-month,Fiber optic,Credit card,2,0,0
C02444,67,53.24,Month-to-month,Fiber optic,Mailed check,2,1,0
C02445,4,51.55,Two year,,Mailed check,2,0,0
C02446,58,30.66,One year,DSL,Electronic check,3,0,0
C02447,25,56.68,Month-to-month,Fiber optic,Bank transfer,0,0,0
C02448,47,29.95,Month-to-month,Fiber optic,Credit card,3,0,1
C02449,38,96.66,One year,DSL,Electronic check,2,0,0
C02450,15,116.63,One year,Fiber optic,Mailed check,2,0,1
C02451,63,117.01,Month-to-month,Fiber optic,Electronic check,4,1,1
C02452,21,106.51,Month-to-month,DSL,Mailed check,2,0,0
C02453,57,80.08,Two year,DSL,Bank transfer,0,1,0
C02454,53,90.09,One year,Fiber optic,Mailed check,1,0,0
C02455,46,48.52,Month-to-month,Fiber optic,Electronic check,1,0,0
C02456,14,83.08,Month-to-month,No,Bank transfer,0,0,1
C02457,17,65.56,One year,No,Mailed check,5,0,0
C02458,39,68.2,Month-to-month,Fiber optic,Credit card,2,0,0
C02459,9,95.78,Month-to-month,Fiber optic,Mailed check,2,1,1
C02460,6,48.19,Month-to-month,,Bank transfer,0,0,1
C02461,23,51.8,Month-to-month,Fiber optic,Electronic check,5,0,1
C02462,59,112.46,One year,DSL,Bank transfer,3,0,0
C02463,46,25.62,Month-to-month,,Electronic check,4,0,1
C02464,38,68.56,One year,Fiber optic,Mailed check,0,0,0
C02465,14,111.28,Month-to-month,DSL,Mailed check,2,0,1
C02466,62,81.04,Month-to-month,Fiber optic,Bank transfer,0,1,1
C02467,35,74.64,Month-to-month,No,Credit card,0,0,0
C02468,19,44.97,Two year,,Mailed check,1,0,0
C02469,30,54.33,Two year,Fiber optic,Credit card,1,0,0
C02470,25,105.2,Month-to-month,No,Credit card,2,0,0
C02471,40,75.92,One year,Fiber optic,Bank transfer,1,0,1
C02472,14,71.47,One year,DSL,Mailed check,2,0,1
C02473,26,,Two year,DSL,Credit card,0,0,1
C02474,22,21.6,Month-to-month,Fiber optic,Mailed check,1,1,1
C02475,48,116.37,One year,,Electronic check,1,0,1
C02476,51,57.7,Month-to-month,DSL,Credit card,1,0,0
C02477,3,80.32,Month-to-month,DSL,Bank transfer,1,0,1
C02478,42,27.97,Two year,No,Bank transfer,3,0,0
C02479,19,88.31,Month-to-month,Fiber optic,Credit card,3,1,1
C02480,28,113.26,Month-to-month,No,Mailed check,2,1,1
C02481,45,77.57,Month-to-month,Fiber optic,Electronic check,0,1,0
C02482,71,32.61,One year,No,Electronic check,5,0,0
C02483,63,78.17,One year,DSL,Bank transfer,0,1,0
C02484,19,96.63,Month-to-month,Fiber optic,Bank transfer,0,1,0
C02485,47,60.64,Two year,DSL,Mailed check,0,0,0
C02486,14,107.98,Month-to-month,Fiber optic,Bank transfer,0,0,0
C02487,38,84.87,Month-to-month,Fiber optic,Mailed check,3,0,1
C02488,53,109.92,Two year,DSL,Credit card,3,0,0
C02489,61,82.35,Month-to-month,No,Electronic check,0,0,0
C02490,36,33.13,Month-to-month,No,Credit card,2,0,1
C02491,40,50.97,Month-to-month,DSL,Bank transfer,1,0,0
C02492,30,40.18,Two year,Fiber optic,Electronic check,1,0,0
C02493,9,110.88,Month-to-month,Fiber optic,Electronic check,1,0,1
C02494,64,96.04,Two year,Fiber optic,Credit card,1,0,0
C02495,33,,One year,No,Mailed check,1,0,0
C02496,52,50.1,Month-to-month,DSL,Electronic check,1,1,0
C02497,14,38.4,One year,,Mailed check,0,1,0
C02498,53,95.65,Month-to-month,DSL,Credit card,1,1,0
C02499,59,67.42,Month-to-month,Fiber optic,Credit card,0,0,0
C02500,41,42.58,One year,Fiber optic,Mailed check,0,0,1
C02501,68,81.66,Two year,DSL,Credit card,2,0,0
C02502,68,24.03,Month-to-month,DSL,Electronic check,0,0,0
C02503,8,52.62,Month-to-month,No,Credit card,1,1,1
C02504,2,66.86,Month-to-month,,Credit card,3,0,1
C02505,41,34.8,Month-to-month,DSL,Electronic check,3,0,0
C02506,55,118.47,Month-to-month,Fiber optic,Mailed check,2,0,0
C02507,16,40.91,Month-to-month,DSL,Credit card,1,1,1
C02508,62,33.04,One year,DSL,Mailed check,3,0,0
C02509,48,40.35,Month-to-month,Fiber optic,Electronic check,0,0,0
C02510,30,96.91,Month-to-month,DSL,Mailed check,0,0,0
C02511,12,62.55,Two year,No,Mailed check,3,0,0
C02512,35,76.54,Two year,Fiber optic,Bank transfer,3,0,0
C02513,11,22.1,Month-to-month,No,Bank transfer,3,1,1
C02514,64,23.44,Month-to-month,Fiber optic,Credit card,5,0,0
C02515,50,64.58,One year,No,Bank transfer,2,0,0
C02516,21,101.67,Month-to-month,Fiber optic,Bank transfer,0,1,0
C02517,69,108.52,Month-to-month,Fiber optic,Bank transfer,2,0,0
C02518,48,28.67,One year,No,Mailed check,0,1,0
C02519,20,73.84,Month-to-month,Fiber optic,Mailed check,3,1,1
C02520,67,111.32,Month-to-month,DSL,Bank transfer,0,0,0
C02521,44,58.8,Month-to-month,Fiber optic,Electronic check,1,0,0
C02522,33,102.96,Month-to-month,No,Bank transfer,0,0,0
C02523,61,33.37,Month-to-month,Fiber optic,Electronic check,0,1,0
C02524,9,113.54,Two year,Fiber optic,Mailed check,0,1,1
C02525,68,95.14,Month-to-month,Fiber optic,Electronic check,0,0,1
C02526,35,114.13,Month-to-month,No,Mailed check,1,0,0
C02527,65,87.66,Month-to-month,DSL,Electronic check,2,0,0
C02528,8,56.34,Two year,Fiber optic,Mailed check,4,1,1
C02529,45,113.82,Month-to-month,DSL,Mailed check,2,0,0
C02530,47,47.56,Month-to-month,Fiber optic,Bank transfer,3,0,1
C02531,40,53.22,Two year,Fiber optic,Credit card,2,0,0
C02532,54,90.08,Month-to-month,DSL,Credit card,4,0,1
C02533,46,96.53,Month-to-month,DSL,Mailed check,4,1,0
C02534,47,112.94,Month-to-month,Fiber optic,Bank transfer,1,0,0
C02535,15,40.48,Month-to-month,DSL,Credit card,0,0,1
C02536,19,,Month-to-month,DSL,Credit card,1,0,1
C02537,26,93.85,One year,No,Bank transfer,1,0,0
C02538,52,26.38,Month-to-month,DSL,Bank transfer,2,0,0
C02539,22,58.72,One year,Fiber optic,Credit card,0,0,0
C02540,21,48.28,Month-to-month,No,Credit card,1,0,1
C02541,51,,Month-to-month,DSL,Electronic check,0,1,0
C02542,38,118.29,Month-to-month,Fiber optic,Electronic check,1,0,1
C02543,20,84.28,Two year,Fiber optic,Mailed check,0,1,0
C02544,29,91.77,Month-to-month,,Credit card,1,0,0
C02545,51,,One year,No,Bank transfer,1,0,0
C02546,4,57.72,Month-to-month,No,Bank transfer,1,0,0
C02547,55,100.18,Month-to-month,Fiber optic,Credit card,0,0,1
C02548,71,63.45,Month-to-month,DSL,Mailed check,2,0,0
C02549,28,106.95,Month-to-month,DSL,Bank transfer,1,0,0
C02550,4,38.07,Month-to-month,Fiber optic,Credit card,0,0,1
C02551,22,114.77,Month-to-month,DSL,Credit card,0,0,1
C02552,45,41.88,One year,Fiber optic,Mailed check,1,0,0
C02553,67,52.62,Month-to-month,Fiber optic,Credit card,1,0,0
C02554,66,95.62,One year,DSL,Bank transfer,1,0,0
C02555,34,59.38,Month-to-month,No,Electronic check,2,0,1
C02556,55,80.82,Month-to-month,DSL,Mailed check,1,0,0
C02557,1,64.46,One year,Fiber optic,Credit card,1,1,0
C02558,38,94.24,Month-to-month,Fiber optic,Mailed check,0,0,1
C02559,6,42.83,Month-to-month,Fiber optic,Credit card,2,1,1
C02560,25,25.85,One year,Fiber optic,Electronic check,0,0,0
C02561,17,49.99,Two year,DSL,Mailed check,1,1,0
C02562,61,67.43,Month-to-month,Fiber optic,Credit card,2,0,0
C02563,12,36.8,Month-to-month,Fiber optic,Electronic check,0,0,0
C02564,6,55.48,Two year,No,Bank transfer,2,0,0
C02565,27,60.0,Month-to-month,Fiber optic,Credit card,1,0,0
C02566,8,25.74,One year,Fiber optic,Electronic check,1,1,0
C02567,65,78.33,Month-to-month,Fiber optic,Electronic check,3,0,0
C02568,57,108.43,Month-to-month,No,Mailed check,1,0,1
C02569,40,35.17,One year,DSL,Credit card,2,0,0
C02570,14,79.78,Month-to-month,Fiber optic,Bank transfer,0,0,1
C02571,35,86.47,Month-to-month,Fiber optic,Credit card,1,0,1
C02572,48,61.93,Month-to-month,Fiber optic,Electronic check,0,0,1
C02573,56,90.11,One year,DSL,Bank transfer,1,0,0
C02574,49,61.07,One year,Fiber optic,Electronic check,1,0,0
C02575,13,70.46,Month-to-month,DSL,Mailed check,1,0,1
C02576,61,20.74,Month-to-month,Fiber optic,Credit card,3,0,1
C02577,49,89.17,One year,Fiber optic,Electronic check,3,0,0
C02578,46,86.13,One year,No,Electronic check,2,0,0
C02579,62,23.84,One year,Fiber optic,Credit card,2,0,0
C02580,8,56.83,Month-to-month,DSL,Bank transfer,1,1,1
C02581,43,117.9,One year,DSL,Electronic check,2,0,0
C02582,20,62.07,One year,No,Credit card,1,1,0
C02583,39,70.19,Month-to-month,DSL,Mailed check,2,0,1
C02584,49,110.99,Month-to-month,Fiber optic,Mailed check,3,1,1
C02585,64,91.73,Month-to-month,DSL,Credit card,2,0,0
C02586,62,78.21,One year,Fiber optic,Electronic check,1,0,0
C02587,54,99.78,Month-to-month,Fiber optic,Credit card,1,0,1
C02588,9,106.44,One year,Fiber optic,Credit card,0,0,1
C02589,37,65.69,Two year,Fiber optic,Electronic check,0,1,0
C02590,49,67.51,One year,No,Bank transfer,1,0,0
C02591,41,58.61,Two year,Fiber optic,Bank transfer,1,0,0
C02592,17,116.67,Two year,Fiber optic,Mailed check,2,0,0
C02593,21,89.72,Month-to-month,,Bank transfer,3,1,1
C02594,51,28.32,One year,No,Credit card,0,0,0
